League,League URL,League Avatar,Club,Club URL,Club Avatar,Person,Person URL,Person Avatar,Person Country,Role
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Ajax,https://www.sofascore.com/team/football/ajax/2953,https://api.sofascore.com/api/v1/team/2953/image,Gerónimo Rulli,https://www.sofascore.com/player/geronimo-rulli/128383,https://api.sofascore.com/api/v1/player/128383/image,Argentina,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Ajax,https://www.sofascore.com/team/football/ajax/2953,https://api.sofascore.com/api/v1/team/2953/image,Remko Pasveer,https://www.sofascore.com/player/remko-pasveer/2622,https://api.sofascore.com/api/v1/player/2622/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Ajax,https://www.sofascore.com/team/football/ajax/2953,https://api.sofascore.com/api/v1/team/2953/image,Jay Gorter,https://www.sofascore.com/player/jay-gorter/981603,https://api.sofascore.com/api/v1/player/981603/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Ajax,https://www.sofascore.com/team/football/ajax/2953,https://api.sofascore.com/api/v1/team/2953/image,Diant Ramaj,https://www.sofascore.com/player/ramaj-diant/981562,https://api.sofascore.com/api/v1/player/981562/image,Germany,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Rene Hake,https://www.sofascore.com/manager/rene-hake/785832,https://api.sofascore.com/api/v1/manager/785832/image,Netherlands,Manager
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Victor Kaj Edvardsen,https://www.sofascore.com/player/victor-kaj-edvardsen/841420,https://api.sofascore.com/api/v1/player/841420/image,Sweden,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Thibo Baeten,https://www.sofascore.com/player/thibo-baeten/964766,https://api.sofascore.com/api/v1/player/964766/image,Belgium,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Sylla Sow,https://www.sofascore.com/player/sylla-sow/845995,https://api.sofascore.com/api/v1/player/845995/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Finn Stokkers,https://www.sofascore.com/player/finn-stokkers/360006,https://api.sofascore.com/api/v1/player/360006/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Dario Serra,https://www.sofascore.com/player/serra-dario/1431589,https://api.sofascore.com/api/v1/player/1431589/image,Spain,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Philippe Rommens,https://www.sofascore.com/player/philippe-rommens/606190,https://api.sofascore.com/api/v1/player/606190/image,Belgium,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Bobby Adekanye,https://www.sofascore.com/player/bobby-adekanye/825851,https://api.sofascore.com/api/v1/player/825851/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Willum Thor Willumsson,https://www.sofascore.com/player/willum-thor-willumsson/978823,https://api.sofascore.com/api/v1/player/978823/image,Iceland,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Jakob Breum,https://www.sofascore.com/player/jakob-breum/1029724,https://api.sofascore.com/api/v1/player/1029724/image,Denmark,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Enric Llansana,https://www.sofascore.com/player/enric-llansana/916951,https://api.sofascore.com/api/v1/player/916951/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Oliver Valaker Edvardsen,https://www.sofascore.com/player/oliver-valaker-edvardsen/878599,https://api.sofascore.com/api/v1/player/878599/image,Norway,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Evert Linthorst,https://www.sofascore.com/player/evert-linthorst/932555,https://api.sofascore.com/api/v1/player/932555/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Xander Blomme,https://www.sofascore.com/player/xander-blomme/997161,https://api.sofascore.com/api/v1/player/997161/image,Belgium,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Rashaan Fernandes,https://www.sofascore.com/player/rashaan-fernandes/803024,https://api.sofascore.com/api/v1/player/803024/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Dielan Ghafour,https://www.sofascore.com/player/dielan-ghafour/1595080,https://api.sofascore.com/api/v1/player/1595080/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Bas Kuipers,https://www.sofascore.com/player/bas-kuipers/339879,https://api.sofascore.com/api/v1/player/339879/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Aventis Aventisian,https://www.sofascore.com/player/aventis-aventisian/983040,https://api.sofascore.com/api/v1/player/983040/image,Armenia,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Jamal Amofa,https://www.sofascore.com/player/jamal-amofa/1049653,https://api.sofascore.com/api/v1/player/1049653/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Joris Kramer,https://www.sofascore.com/player/joris-kramer/793742,https://api.sofascore.com/api/v1/player/793742/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Mats Deijl,https://www.sofascore.com/player/mats-deijl/794013,https://api.sofascore.com/api/v1/player/794013/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Dean James,https://www.sofascore.com/player/dean-james/1046722,https://api.sofascore.com/api/v1/player/1046722/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Luca Everink,https://www.sofascore.com/player/luca-everink/1014260,https://api.sofascore.com/api/v1/player/1014260/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Gerrit Nauber,https://www.sofascore.com/player/gerrit-nauber/133168,https://api.sofascore.com/api/v1/player/133168/image,Germany,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Pim Saathof,https://www.sofascore.com/player/pim-saathof/1171238,https://api.sofascore.com/api/v1/player/1171238/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Jeffrey de Lange,https://www.sofascore.com/player/jeffrey-de-lange/803034,https://api.sofascore.com/api/v1/player/803034/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Erwin Mulder,https://www.sofascore.com/player/erwin-mulder/19019,https://api.sofascore.com/api/v1/player/19019/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Sven Jansen,https://www.sofascore.com/player/sven-jansen/1090199,https://api.sofascore.com/api/v1/player/1090199/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Go Ahead Eagles,https://www.sofascore.com/team/football/go-ahead-eagles/2979,https://api.sofascore.com/api/v1/team/2979/image,Nando Verdoni,https://www.sofascore.com/player/nando-verdoni/1130708,https://api.sofascore.com/api/v1/player/1130708/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Jeroen Rijsdijk,https://www.sofascore.com/manager/jeroen-rijsdijk/789489,https://api.sofascore.com/api/v1/manager/789489/image,Netherlands,Manager
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Tobias Lauritsen,https://www.sofascore.com/player/tobias-lauritsen/796943,https://api.sofascore.com/api/v1/player/796943/image,Norway,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Agustin Anello,https://www.sofascore.com/player/anello-agustin/1101444,https://api.sofascore.com/api/v1/player/1101444/image,USA,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Charles-Andreas Brym,https://www.sofascore.com/player/charles-andreas-brym/990814,https://api.sofascore.com/api/v1/player/990814/image,Canada,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Dean Zandbergen,https://www.sofascore.com/player/dean-zandbergen/1145338,https://api.sofascore.com/api/v1/player/1145338/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Koki Saito,https://www.sofascore.com/player/koki-saito/905356,https://api.sofascore.com/api/v1/player/905356/image,Japan,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Camiel Neghli,https://www.sofascore.com/player/camiel-neghli/1089021,https://api.sofascore.com/api/v1/player/1089021/image,Algeria,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Metinho,https://www.sofascore.com/player/metinho/1106148,https://api.sofascore.com/api/v1/player/1106148/image,Brazil,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Joshua Kitolano,https://www.sofascore.com/player/joshua-kitolano/913584,https://api.sofascore.com/api/v1/player/913584/image,Norway,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Arno Verschueren,https://www.sofascore.com/player/arno-verschueren/578344,https://api.sofascore.com/api/v1/player/578344/image,Belgium,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Jonathan de Guzmán,https://www.sofascore.com/player/jonathan-de-guzman/13028,https://api.sofascore.com/api/v1/player/13028/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Shunsuke Mito,https://www.sofascore.com/player/shunsuke-mito/1002479,https://api.sofascore.com/api/v1/player/1002479/image,Japan,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Pelle Clement,https://www.sofascore.com/player/pelle-clement/795135,https://api.sofascore.com/api/v1/player/795135/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Pedro Alemañ Serna,https://www.sofascore.com/player/pedro-aleman-serna/996933,https://api.sofascore.com/api/v1/player/996933/image,Spain,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Jorn Triep,https://www.sofascore.com/player/jorn-triep/1616220,https://api.sofascore.com/api/v1/player/1616220/image,,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Bart Vriends,https://www.sofascore.com/player/bart-vriends/41495,https://api.sofascore.com/api/v1/player/41495/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Djevencio van der Kust,https://www.sofascore.com/player/djevencio-van-der-kust/974530,https://api.sofascore.com/api/v1/player/974530/image,Suriname,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Sergi Rosanas,https://www.sofascore.com/player/sergi-rosanas/908715,https://api.sofascore.com/api/v1/player/908715/image,Spain,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Saïd Bakari,https://www.sofascore.com/player/said-bakari/896210,https://api.sofascore.com/api/v1/player/896210/image,Comoros,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Tijs Velthuis,https://www.sofascore.com/player/tijs-velthuis/961674,https://api.sofascore.com/api/v1/player/961674/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Django Warmerdam,https://www.sofascore.com/player/django-warmerdam/356018,https://api.sofascore.com/api/v1/player/356018/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Mike Eerdhuijzen,https://www.sofascore.com/player/mike-eerdhuijzen/947842,https://api.sofascore.com/api/v1/player/947842/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Rick Meissen,https://www.sofascore.com/player/rick-meissen/1048906,https://api.sofascore.com/api/v1/player/1048906/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Max de Ligt,https://www.sofascore.com/player/max-de-ligt/1517610,https://api.sofascore.com/api/v1/player/1517610/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Nick Olij,https://www.sofascore.com/player/nick-olij/227192,https://api.sofascore.com/api/v1/player/227192/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Youri Schoonderwaldt,https://www.sofascore.com/player/youri-schoonderwaldt/996720,https://api.sofascore.com/api/v1/player/996720/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Delano van Crooy,https://www.sofascore.com/player/delano-van-crooy/108714,https://api.sofascore.com/api/v1/player/108714/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,Sparta Rotterdam,https://www.sofascore.com/team/football/sparta-rotterdam/2960,https://api.sofascore.com/api/v1/team/2960/image,Kaylen Reitmaier,https://www.sofascore.com/player/kaylen-reitmaier/1508529,https://api.sofascore.com/api/v1/player/1508529/image,Germany,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Rogier Meijer,https://www.sofascore.com/manager/rogier-meijer/794643,https://api.sofascore.com/api/v1/manager/794643/image,Netherlands,Manager
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Bas Dost,https://www.sofascore.com/player/bas-dost/32260,https://api.sofascore.com/api/v1/player/32260/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Koki Ogawa,https://www.sofascore.com/player/koki-ogawa/831860,https://api.sofascore.com/api/v1/player/831860/image,Japan,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Lars Olden Larsen,https://www.sofascore.com/player/lars-olden-larsen/877456,https://api.sofascore.com/api/v1/player/877456/image,Norway,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Selim Can Sönmez,https://www.sofascore.com/player/selim-can-sonmez/1149048,https://api.sofascore.com/api/v1/player/1149048/image,Turkey,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Lasse Schøne,https://www.sofascore.com/player/lasse-schone/10077,https://api.sofascore.com/api/v1/player/10077/image,Denmark,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Sontje Hansen,https://www.sofascore.com/player/sontje-hansen/1199057,https://api.sofascore.com/api/v1/player/1199057/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Elayis Tavsan,https://www.sofascore.com/player/elayis-tavsan/929631,https://api.sofascore.com/api/v1/player/929631/image,Netherlands,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Magnus Mattsson,https://www.sofascore.com/player/magnus-mattsson/896117,https://api.sofascore.com/api/v1/player/896117/image,Denmark,Player
Eredivisie,https://www.sofascore.com/tournament/football/netherlands/eredivisie/37,https://api.sofascore.com/api/v1/unique-tournament/37/image/dark,NEC Nijmegen,https://www.sofascore.com/team/football/nec-nijmegen/2962,https://api.sofascore.com/api/v1/team/2962/image,Kodai Sano,https://www.sofascore.com/player/kodai-sano/1184054,https://api.sofascore.com/api/v1/player/1184054/image,Japan,Player
